"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-3188",3.78888874885136,-1.82413295499902,0.585907362729854,-3.11334704261104,0.00184978364810667,0.0156561398622361
"hsa-miR-1248",18.9511180136439,1.5778346962133,0.508469461704201,3.1031061156062,0.00191500961685284,0.0160915916006052
"hsa-miR-629-3p",14.914820835127,-0.735105565786319,0.238613662231983,-3.08073544033551,0.0020649003106388,0.0172271683059008
"hsa-miR-422a",22.3429854736023,1.36765019690599,0.444396745385253,3.07754323385145,0.0020871456020489,0.0172892628595256
"hsa-miR-659-5p",48.9099643810386,0.452719038223813,0.147216173404329,3.07519906104623,0.00210362100827546,0.0173030235046883
"hsa-miR-448",132.942136408626,-1.40477752809961,0.460463324246628,-3.05079135324836,0.00228239119836597,0.0186421882495906
"hsa-miR-205-5p",4.50293943638188,3.71330671941053,1.21921024635196,3.04566561060427,0.0023216588075424,0.0187013619807553
"hsa-miR-4695-3p",26.9480108427338,-0.710249302734312,0.23312112586892,-3.04669643339692,0.00231371246158771,0.0187013619807553
"hsa-miR-4739",8.43035107396208,1.62205221813628,0.535554620198925,3.0287334978714,0.00245581216251214,0.0196464973000971
"hsa-miR-378c",684.420505599639,0.977771160962632,0.324872602786724,3.00970642822882,0.00261500311380413,0.0206560504962975
"hsa-miR-371b-3p",1.36815546711048,3.68388742622064,1.22411431673021,3.00943088065569,0.00261737626151715,0.0206560504962975
"hsa-miR-30a-5p",11211.518583418,0.767996600258099,0.255444758601768,3.00650756923686,0.00264267474326919,0.020715732215694
"hsa-miR-4746-5p",43.0164665079011,-0.771330497473759,0.259572579686772,-2.97154074750318,0.0029630955105658,0.0230726370422723
"hsa-miR-194-5p",791.762597230432,0.296184053450924,0.100422673250513,2.94937431820866,0.0031841805505612,0.0246299528679171
"hsa-miR-196b-5p",23.4061563162442,3.63066612632121,1.23271792512827,2.94525296688895,0.00322690714779841,0.0247962338725562
"hsa-miR-4787-5p",15.4929678438994,1.35604863732822,0.462815252095963,2.92999988912865,0.00338962124796057,0.0258763242981565
"hsa-miR-346",102.456321632457,-0.945565440848277,0.32313468272319,-2.92622702360391,0.00343100461387622,0.0260221648636846
"hsa-miR-302d-3p",6.3104324156935,1.2968906126168,0.445193917339145,2.91309149138451,0.00357869732981778,0.0269672160079172
"hsa-miR-1252-5p",29.798806991426,-0.747501408060729,0.256880228527639,-2.90992192098701,0.00361519058534404,0.0270675807928323
"hsa-miR-30d-3p",70.768913459243,0.41870313279434,0.144438108224548,2.89884115723402,0.00374544590381844,0.0278041075686334
"hsa-miR-3675-5p",1.86944566496789,-1.83854127736159,0.63452081589822,-2.89752712802491,0.00376117208548294,0.0278041075686334
"hsa-miR-30b-5p",2203.20792584928,0.305589024541396,0.105983141329189,2.88337390936754,0.00393440123381681,0.0287868573119777
"hsa-miR-3059-5p",566.162524268679,-0.790063397910397,0.274075015072958,-2.88265385190286,0.00394340511122982,0.0287868573119777
"hsa-miR-181b-5p",16048.7008305671,-0.370960021878988,0.129054061621493,-2.87445445124377,0.00404726143022712,0.0293614990714614
"hsa-miR-5579-3p",8.67616941441747,-0.884859249260148,0.308091493338075,-2.87206647503628,0.00407797175893107,0.0294016729285894
"hsa-miR-425-5p",1115.7135486342,0.251896426903817,0.088449694967988,2.84790611199942,0.00440079054547675,0.0315344991234162
"hsa-miR-502-3p",550.568491818577,1.06990846281161,0.377824760479943,2.83175846244837,0.0046292803221268,0.0329695086356348
"hsa-miR-1910-5p",3.23891648797544,-1.29950798774461,0.462262047564069,-2.81119333631753,0.0049358117202436,0.0349395641772396
"hsa-miR-1261",52.2638477273508,-0.58635962077371,0.2088535408851,-2.80751582323564,0.00499252270709424,0.0351281115776269
"hsa-miR-204-5p",7275.12718515944,0.457023437316407,0.163716757061588,2.79154953664567,0.00524563275026423,0.0365580537980118
"hsa-miR-744-3p",38.2816390483297,-0.538915581188405,0.193106701129616,-2.79076582032582,0.00525835020382361,0.0365580537980118
"hsa-miR-1290",1738.76096964828,0.951735285715101,0.341759151942104,2.78481287276933,0.00535586222742996,0.0370156632049597
"hsa-miR-3191-5p",1.0026510315923,2.53481268699184,0.917490928263434,2.76276594013803,0.0057313850078841,0.0393779864071096
"hsa-miR-3158-5p",17.5098849907923,-0.822231570997037,0.299696444138417,-2.74354797021643,0.00607791672260492,0.0415146592514769
"hsa-miR-181d-5p",3807.43221431074,-0.561930984641395,0.205062821898242,-2.74028699809974,0.00613855561134555,0.0416850753142535
"hsa-miR-4301",50.9414090267323,0.447832064183783,0.163863988436583,2.7329498595544,0.00627698871347963,0.042378744608926
"hsa-miR-452-5p",11.5542890429563,0.782419083891221,0.287121524685158,2.72504503014596,0.0064292717811045,0.0430954855325038
"hsa-miR-3162-3p",3.10068554102935,1.77200422750492,0.650604650770099,2.72362674537825,0.00645694346591452,0.0430954855325038
"hsa-miR-758-5p",1.8422519915184,2.45059269213934,0.90127515308226,2.71902834973158,0.00654739961833596,0.0432054392893582
"hsa-miR-1273h-3p",17.2330284526403,-0.903690114734447,0.332206303005009,-2.72026781719677,0.00652290622771312,0.0432054392893582
"hsa-miR-362-3p",1.50405235893911,2.16779218493143,0.80058829094654,2.70774905084915,0.00677412230406598,0.0444504205120734
"hsa-miR-423-3p",19369.1291372031,-0.242328892560652,0.0895565460127037,-2.70587582203401,0.00681245149032826,0.0444521974340973
"hsa-miR-493-5p",982.74161644013,2.70213916144598,1.00174836887338,2.69742307091047,0.00698784284291679,0.0453433357807045
"hsa-let-7e-5p",15188.4494469133,-0.453433797123172,0.169426426447173,-2.67628732206397,0.00744427958653348,0.048038224072216
"hsa-miR-99b-5p",45145.3856695254,-0.43871867444509,0.164192339074847,-2.67198017226065,0.00754051038135131,0.0483918468429579
"hsa-miR-5579-5p",4.47749588439314,-1.14877833601236,0.431187581436684,-2.66421943828882,0.00771672063583392,0.0492520748778908
"hsa-miR-374a-3p",317.443996085671,-0.360114753023846,0.135638809341863,-2.65495365796242,0.00793193044914289,0.050350515024994
"hsa-miR-95-3p",8511.61093498129,-0.638416654867916,0.240841425526979,-2.65077593470896,0.00803070983375461,0.0507019950585156
"hsa-miR-5699-3p",6.22024804372058,-0.860598113037427,0.324884291134944,-2.64893728789112,0.00807453133619896,0.0507045838746257
"hsa-miR-611",4.47103506801353,1.57474566458504,0.595184839394228,2.64580943659083,0.00814957122324373,0.0509021346991908
"hsa-miR-195-5p",64.7639130788371,-0.621365140002809,0.235405871037418,-2.63954818656176,0.00830166205205114,0.0510454548840391
"hsa-miR-330-5p",500.490647441426,-0.814494449119409,0.308998558456927,-2.63591666312886,0.00839103367956807,0.0510454548840391
"hsa-miR-335-3p",3188.27132846083,0.825070603615613,0.312987180374327,2.63611628638861,0.0083860986971087,0.0510454548840391
"hsa-miR-493-3p",1124.82608960826,2.50218637710232,0.947428896305004,2.64102814138445,0.00826548535300037,0.0510454548840391
"hsa-miR-548ao-3p",3.95056048770149,-1.90738289519208,0.723343298243148,-2.63689855124769,0.00836678496227869,0.0510454548840391
"hsa-miR-130a-5p",65.8621947483563,0.678847239011886,0.258150508843731,2.62965679228167,0.00854711079077449,0.0517255202260342
"hsa-miR-122-5p",31.3049646684582,-0.513334840668561,0.195612355667798,-2.62424548242924,0.00868411698900534,0.0520712660319929
"hsa-miR-449b-5p",5.99085185684801,2.38398603944851,0.908572327669227,2.62388140916,0.00869340485979333,0.0520712660319929
"hsa-miR-152-3p",1034.90583203868,0.542442414722057,0.206961943396291,2.6209766192782,0.00876782749134626,0.0522490944382267
"hsa-miR-21-3p",10.6561113523162,1.27362808415941,0.491350077690703,2.59209907963247,0.00953922943743162,0.0565574618422342
"hsa-miR-3118",4.61347701154686,-1.53390929481676,0.59233809036683,-2.58958409017191,0.00960919505793437,0.0566845445841785
"hsa-miR-4771",10.4971274914221,1.15598553520076,0.447615745148144,2.58253993013175,0.00980760121658331,0.0575642121656749
"hsa-miR-371a-5p",0.800170646724819,3.26299023122821,1.27279992370802,2.56363169925578,0.010358339478633,0.0593502674233471
"hsa-miR-532-5p",9279.99700718218,1.01825948618544,0.397358054312596,2.56257416990569,0.0103899392929655,0.0593502674233471
"hsa-miR-532-3p",159.604304049214,0.879354552824063,0.343296939537588,2.56149837516329,0.0104221728788045,0.0593502674233471
"hsa-miR-449c-5p",31.7036035349813,1.8790704969463,0.731225168109942,2.56975631979858,0.0101770073357784,0.0593502674233471
"hsa-miR-675-5p",2.12285804283026,3.06588628885713,1.19715752589273,2.56097148666453,0.0104379922541249,0.0593502674233471
"hsa-miR-1912-3p",2.28968067002465,-1.79372031408626,0.700675470859283,-2.55998731036853,0.0104675985352821,0.0593502674233471
"hsa-miR-3074-3p",82.9761694442635,0.534902614928278,0.208306968762989,2.56785751386401,0.0102329208167053,0.0593502674233471
"hsa-miR-425-3p",209.124168500275,0.189646560660043,0.0746181335635397,2.54156130156422,0.0110358591996551,0.0622699688173776
"hsa-miR-4492",18.87709372768,0.845202725348708,0.333547847035883,2.53397745738644,0.01127759864414,0.0632643683637274
"hsa-miR-122b-5p",26.2201103109408,-2.16396943556947,0.854429243211829,-2.53264907862356,0.0113204220787834,0.0632643683637274
"hsa-miR-6794-3p",0.746959802645746,-2.56253214196055,1.01447085535651,-2.52597906428768,0.0115376356578384,0.0641712307064535
"hsa-miR-3158-3p",187.533349147029,-0.486672203070958,0.193130133598468,-2.51991853370114,0.011738199812316,0.0649773335582232
"hsa-miR-1908-3p",12.0293394153965,0.963809219447985,0.383733413537249,2.51166352849914,0.0120163598183311,0.0662033408858994
