"gene","module"
"PLA2G4D","saddlebrown"
"PLA2G5","saddlebrown"
"PLIN1","saddlebrown"
"PMCHL1","saddlebrown"
"POM121L14P","saddlebrown"
"PPIAP11","saddlebrown"
"PPIAP30","saddlebrown"
"PPIAP32","saddlebrown"
"PPIAP90","saddlebrown"
"PPIL3","saddlebrown"
"PPP1R12BP1","saddlebrown"
"PPP1R12BP2","saddlebrown"
"PRICKLE2-AS3","saddlebrown"
"PRMT5-AS1","saddlebrown"
"PRSS36","saddlebrown"
"PTP4A1P3","saddlebrown"
"RDH10-AS1","saddlebrown"
"REC114","saddlebrown"
"RESP18","saddlebrown"
"RHNO1","saddlebrown"
"RN7SKP150","saddlebrown"
"RN7SKP299","saddlebrown"
"RN7SKP55","saddlebrown"
"RN7SL183P","saddlebrown"
"RN7SL213P","saddlebrown"
"RN7SL233P","saddlebrown"
"RN7SL382P","saddlebrown"
"RN7SL42P","saddlebrown"
"RN7SL466P","saddlebrown"
"RN7SL606P","saddlebrown"
"RN7SL648P","saddlebrown"
"RN7SL833P","saddlebrown"
"RN7SL96P","saddlebrown"
"RNA5SP124","saddlebrown"
"RNA5SP151","saddlebrown"
"RNA5SP152","saddlebrown"
"RNA5SP430","saddlebrown"
"RNA5SP464","saddlebrown"
"RNA5SP477","saddlebrown"
"RNA5SP514","saddlebrown"
"RNF152P1","saddlebrown"
"RNPC3-DT","saddlebrown"
"RNU4-51P","saddlebrown"
"RNU5E-4P","saddlebrown"
"RNU6-100P","saddlebrown"
"RNU6-1019P","saddlebrown"
"RNU6-1027P","saddlebrown"
"RNU6-1092P","saddlebrown"
"RNU6-1167P","saddlebrown"
"RNU6-1183P","saddlebrown"
"RNU6-1206P","saddlebrown"
"RNU6-1279P","saddlebrown"
"RNU6-1333P","saddlebrown"
"RNU6-140P","saddlebrown"
"RNU6-158P","saddlebrown"
"RNU6-2","saddlebrown"
"RNU6-246P","saddlebrown"
"RNU6-249P","saddlebrown"
"RNU6-261P","saddlebrown"
"RNU6-35P","saddlebrown"
"RNU6-390P","saddlebrown"
"RNU6-419P","saddlebrown"
"RNU6-535P","saddlebrown"
"RNU6-550P","saddlebrown"
"RNU6-57P","saddlebrown"
"RNU6-59P","saddlebrown"
"RNU6-645P","saddlebrown"
"RNU6-767P","saddlebrown"
"RNU6-967P","saddlebrown"
"RNU7-167P","saddlebrown"
"RNU7-175P","saddlebrown"
"RNU7-193P","saddlebrown"
"RNU7-84P","saddlebrown"
"RNY1P9","saddlebrown"
"RORB-AS1","saddlebrown"
"RPL11P5","saddlebrown"
"RPL12P21","saddlebrown"
"RPL12P33","saddlebrown"
"RPL29P33","saddlebrown"
"RPL30P11","saddlebrown"
"RPL32P1","saddlebrown"
"RPL35AP23","saddlebrown"
"RPL36AP21","saddlebrown"
"RPL39P14","saddlebrown"
"RPL41P2","saddlebrown"
"RPL7AP53","saddlebrown"
"RPL7AP66","saddlebrown"
"RPS16P9","saddlebrown"
"RPS19P1","saddlebrown"
"RPS23P6","saddlebrown"
"RPS24P14","saddlebrown"
"RPS24P8","saddlebrown"
"RPS27AP20","saddlebrown"
"RPS27P16","saddlebrown"
"RPSAP62","saddlebrown"
"RTL8A","saddlebrown"
"SCTR-AS1","saddlebrown"
"SDCBP2P1","saddlebrown"
"SDHDP2","saddlebrown"
"SELENOOLP","saddlebrown"
"SEPTIN14P24","saddlebrown"
"SETP10","saddlebrown"
"SETP17","saddlebrown"
"SIGLEC8","saddlebrown"
"SIX3-AS1","saddlebrown"
"SLC24A5","saddlebrown"
"SLC25A18","saddlebrown"
"SLC52A3","saddlebrown"
"SLC9A4","saddlebrown"
"SLIT3-AS2","saddlebrown"
"SLX1B","saddlebrown"
"SMAD1-AS1","saddlebrown"
"SMCR2","saddlebrown"
"SMIM23","saddlebrown"
"SNAP25-AS1","saddlebrown"
"SNORD115-35","saddlebrown"
"SNRNP35","saddlebrown"
"SOCS5P5","saddlebrown"
"SP7","saddlebrown"
"SPDYE6","saddlebrown"
"SPINK9","saddlebrown"
"SPRR2G","saddlebrown"
"ST8SIA5-DT","saddlebrown"
"SULT1C2P1","saddlebrown"
"TAS2R43","saddlebrown"
"TAS2R63P","saddlebrown"
"TAT-AS1","saddlebrown"
"TBC1D26-AS1","saddlebrown"
"TBC1D3P1","saddlebrown"
"TBCAP2","saddlebrown"
"THEM7P","saddlebrown"
"TMCO1-AS1","saddlebrown"
"TMCO2","saddlebrown"
"TMEM161BP1","saddlebrown"
"TMEM185AP1","saddlebrown"
"TMEM246-AS1","saddlebrown"
"TMEM44-AS2","saddlebrown"
"TMSB15B","saddlebrown"
"TP53TG1","saddlebrown"
"TRAF3IP2","saddlebrown"
"TRAJ1","saddlebrown"
"TRAJ30","saddlebrown"
"TRAV23DV6","saddlebrown"
"TRBJ2-3","saddlebrown"
"TRBV10-1","saddlebrown"
"TRBV18","saddlebrown"
"TRBV24OR9-2","saddlebrown"
"TRDJ2","saddlebrown"
"TRMT2B","saddlebrown"
"TSGA13","saddlebrown"
"TTC32-DT","saddlebrown"
"UBE2CP1","saddlebrown"
"UBE2Q2P10","saddlebrown"
"ULK4P1","saddlebrown"
"USP7-AS1","saddlebrown"
"VDAC2P4","saddlebrown"
"VEPH1","saddlebrown"
"VN1R110P","saddlebrown"
"VN1R3","saddlebrown"
"VWA3B","saddlebrown"
"WFDC13","saddlebrown"
"WWTR1-IT1","saddlebrown"
"YBX2P2","saddlebrown"
"ZHX1-C8orf76","saddlebrown"
"ZNF33BP1","saddlebrown"
"ZNF747-DT","saddlebrown"
"ZNF839P1","saddlebrown"
"ZNF962P","saddlebrown"
"AANAT","salmon"
"ABCB5","salmon"
"ABCC2","salmon"
"ABHD17AP4","salmon"
"ABTB1","salmon"
"ACAN","salmon"
"ACKR2","salmon"
"ACRP1","salmon"
"ADAMTS7P4","salmon"
"ADAMTSL5","salmon"
"ADGRF3","salmon"
"ADGRG5","salmon"
"ADGRG7","salmon"
"ADGRL3-AS1","salmon"
"ADPRH","salmon"
"AGXT","salmon"
"AICDA","salmon"
"AKAP12","salmon"
"AKR1C8P","salmon"
"AKR7A2P2","salmon"
"ALDH1B1","salmon"
"ALG13-AS1","salmon"
"ALG1L5P","salmon"
"ALPI","salmon"
"ALS2CL","salmon"
"AMZ2P2","salmon"
"ANKRD20A2P","salmon"
"ANPEP","salmon"
"ANXA3","salmon"
"ANXA8L1","salmon"
"API5P1","salmon"
"AQP7","salmon"
"ARHGAP25","salmon"
"ARHGAP40","salmon"
"ARPC3P2","salmon"
"ARRDC5","salmon"
"ASLP1","salmon"
"ATP5F1EP2","salmon"
"ATP5MC1P5","salmon"
"ATP5MC1P6","salmon"
"ATP5MFP2","salmon"
"ATP6V1G1P4","salmon"
"ATP8A2P3","salmon"
"AVEN","salmon"
"B3GALT4","salmon"
"BARX2","salmon"
"BASP1P1","salmon"
"BCAS2P1","salmon"
"BCL2A1","salmon"
"BCL2L14","salmon"
"BECN2","salmon"
"BIRC6-AS2","salmon"
"BLNK","salmon"
"BNIP3P28","salmon"
"BOK-AS1","salmon"
"BPI","salmon"
"BRI3BPP1","salmon"
"BTG2-DT","salmon"
"BTNL10","salmon"
"BTNL3","salmon"
"C11orf16","salmon"
"C13orf42","salmon"
"C14orf93","salmon"
"C1GALT1P2","salmon"
"C1QTNF7","salmon"
"C1orf127","salmon"
"C20orf144","salmon"
"C2CD4B","salmon"
"C8G","salmon"
"C9orf152","salmon"
"CACNA1C-AS1","salmon"
"CACNA1C-IT3","salmon"
"CACNA2D4","salmon"
"CADM2-AS1","salmon"
"CALML6","salmon"
"CAP1P2","salmon"
"CASC18","salmon"
"CASP1P2","salmon"
"CASP4LP","salmon"
"CATSPER3","salmon"
"CBLL1P1","salmon"
"CCDC69","salmon"
"CCND3P1","salmon"
"CCNDBP1","salmon"
"CCR10","salmon"
"CD247","salmon"
"CD40","salmon"
"CD46P1","salmon"
"CD79A","salmon"
"CD93","salmon"
"CDH11","salmon"
"CDH5","salmon"
"CEACAM22P","salmon"
"CELA3A","salmon"
"CERNA2","salmon"
"CHCHD4P2","salmon"
"CHRNB3","salmon"
"CICP16","salmon"
"CIR1P1","salmon"
"CLCNKA","salmon"
"CLDN2","salmon"
"CLDN24","salmon"
"CLEC2A","salmon"
"CNTNAP3C","salmon"
"CNTNAP3P2","salmon"
"COL6A4P1","salmon"
"COX8C","salmon"
"CPOX","salmon"
"CPP","salmon"
"CRTC3-AS1","salmon"
"CRYZP2","salmon"
"CT55","salmon"
"CTD-2194D22.4","salmon"
"CTSLP4","salmon"
"CUBNP2","salmon"
"CXCL2","salmon"
"CXorf65","salmon"
"CYP4F25P","salmon"
"DAAM2-AS1","salmon"
"DAZAP2P1","salmon"
"DDX11L1","salmon"
"DEFB105B","salmon"
"DEFB109F","salmon"
"DHFRP2","salmon"
"DIPK2B","salmon"
"DLEU2L","salmon"
"DLGAP1-AS1","salmon"
"DLX4","salmon"
"DMRT1","salmon"
"DNAH17","salmon"
"DNASE1L2","salmon"
"DSCAS","salmon"
"DSG3","salmon"
"DYNLRB2","salmon"
"EAF2","salmon"
"EDN1","salmon"
"EGLN3","salmon"
"EIF4A1P8","salmon"
"EIF4E2P2","salmon"
"ELL3","salmon"
"EOGT","salmon"
"EREG","salmon"
"ERG","salmon"
"ERN2","salmon"
"ETF1P2","salmon"
"EVA1CP5","salmon"
"EXOC3L1","salmon"
"FABP2","salmon"
"FABP5P2","salmon"
"FAIM","salmon"
"FAM136GP","salmon"
"FAM230F","salmon"
"FAM230J","salmon"
"FAM238B","salmon"
"FAM240B","salmon"
"FAM247B","salmon"
"FAM90A27P","salmon"
"FERMT3","salmon"
"FHIP1A-DT","salmon"
"FIGNL2","salmon"
"FKBP4P6","salmon"
"FLT4","salmon"
"FMNL1-DT","salmon"
"FMO8P","salmon"
"FOXD3-AS1","salmon"
"FOXI3","salmon"
"FRG2B","salmon"
"FTH1P1","salmon"
"FTLP12","salmon"
"FTLP14","salmon"
"GACAT3","salmon"
"GAPDHP37","salmon"
"GAPDHP76","salmon"
"GHRH","salmon"
"GK-AS1","salmon"
"GLRX5P2","salmon"
"GLRXP3","salmon"
"GNGT2","salmon"
"GOLGA2P4","salmon"
"GOLGA8IP","salmon"
"GOLGA8M","salmon"
"GPR141","salmon"
"GPR183","salmon"
"GPR20","salmon"
"GPR34","salmon"
"GPR78","salmon"
"GPX1P1","salmon"
"GRAP2","salmon"
"GREP1","salmon"
"GYG1P1","salmon"
"GYS2","salmon"
"H2AC12","salmon"
"H2AC21","salmon"
"H2AZP6","salmon"
"H3-3A-DT","salmon"
"H3P19","salmon"
"HAUS6P1","salmon"
"HBZP1","salmon"
"HCAR2","salmon"
"HCG15","salmon"
"HCG9P5","salmon"
"HERC2P11","salmon"
"HEXD-IT1","salmon"
"HGD","salmon"
"HIF3A","salmon"
"HLA-DPA2","salmon"
"HM13-IT1","salmon"
"HNRNPA1P24","salmon"
"HNRNPA1P34","salmon"
"HORMAD2","salmon"
"HOTAIR","salmon"
"HOXA11-AS","salmon"
"HOXC-AS2","salmon"
"HOXC5","salmon"
"HPGDS","salmon"
"HPN-AS1","salmon"
"HSP90AB4P","salmon"
"HSPD1P11","salmon"
"HSPD1P6","salmon"
"HSPE1P5","salmon"
"HYPK","salmon"
"IDO1","salmon"
"IFI27L1","salmon"
"IGHJ4","salmon"
"IGKV2D-28","salmon"
"IGLL5","salmon"
"IGLV1-47","salmon"
"IGLV2-11","salmon"
"IGSF22","salmon"
"IL20RA","salmon"
"ILK","salmon"
"IMPDH1P9","salmon"
"INSIG2","salmon"
"INSRR","salmon"
"ITGB7","salmon"
"IZUMO1","salmon"
"JPH1","salmon"
"KANK1P1","salmon"
"KARS1P2","salmon"
"KCNQ4","salmon"
"KCNRG","salmon"
"KCTD9P5","salmon"
"KDM5C-IT1","salmon"
"KHDC1P1","salmon"
"KLHL6-AS1","salmon"
"KLRB1","salmon"
"KRT13","salmon"
"KRT14","salmon"
"KRT18P57","salmon"
"KRT18P67","salmon"
"KRT19","salmon"
"KRT6A","salmon"
"KRT7","salmon"
"KRT78","salmon"
"KRT86","salmon"
"KRT8P37","salmon"
"KRT8P52","salmon"
"LAP3P1","salmon"
"LARGE-IT1","salmon"
"LDHAP7","salmon"
"LDLRAD1","salmon"
"LDLRAD2","salmon"
"LEFTY2","salmon"
"LETM1P2","salmon"
"LGALS14","salmon"
"LHB","salmon"
"LHX4","salmon"
"LIF-AS1","salmon"
"LILRA4","salmon"
"LIM2","salmon"
"LINC00106","salmon"
"LINC00189","salmon"
"LINC00222","salmon"
"LINC00244","salmon"
"LINC00266-4P","salmon"
"LINC00305","salmon"
"LINC00322","salmon"
"LINC00332","salmon"
"LINC00345","salmon"
"LINC00460","salmon"
"LINC00485","salmon"
"LINC00499","salmon"
"LINC00507","salmon"
"LINC00638","salmon"
"LINC00870","salmon"
"LINC00881","salmon"
"LINC00892","salmon"
"LINC00898","salmon"
"LINC00899","salmon"
"LINC01030","salmon"
"LINC01035","salmon"
"LINC01093","salmon"
"LINC01134","salmon"
"LINC01203","salmon"
"LINC01208","salmon"
"LINC01217","salmon"
"LINC01233","salmon"
"LINC01273","salmon"
"LINC01283","salmon"
"LINC01290","salmon"
"LINC01323","salmon"
"LINC01385","salmon"
"LINC01393","salmon"
"LINC01396","salmon"
"LINC01423","salmon"
"LINC01424","salmon"
"LINC01425","salmon"
"LINC01479","salmon"
"LINC01509","salmon"
"LINC01517","salmon"
"LINC01539","salmon"
"LINC01579","salmon"
"LINC01580","salmon"
"LINC01588","salmon"
"LINC01635","salmon"
"LINC01676","salmon"
"LINC01677","salmon"
"LINC01821","salmon"
"LINC01833","salmon"
"LINC01836","salmon"
"LINC01964","salmon"
"LINC02034","salmon"
"LINC02044","salmon"
"LINC02058","salmon"
"LINC02086","salmon"
"LINC02104","salmon"
"LINC02116","salmon"
"LINC02157","salmon"
"LINC02233","salmon"
"LINC02260","salmon"
"LINC02323","salmon"
"LINC02331","salmon"
"LINC02335","salmon"
"LINC02338","salmon"
"LINC02339","salmon"
"LINC02435","salmon"
"LINC02446","salmon"
"LINC02447","salmon"
"LINC02508","salmon"
"LINC02513","salmon"
"LINC02554","salmon"
"LINC02690","salmon"
"LINC02691","salmon"
"LINC02705","salmon"
"LINC02713","salmon"
"LINC02729","salmon"
"LINC02747","salmon"
"LINC02757","salmon"
"LINC02809","salmon"
"LINC02846","salmon"
"LINC02880","salmon"
"LINC02881","salmon"
"LINC02912","salmon"
"LRRC37A12P","salmon"
"LRRC3C","salmon"
"LRRC8C","salmon"
"MAGEA8","salmon"
"MAGEB1","salmon"
"MAGEB3","salmon"
"MAN2A1-DT","salmon"
"MARVELD1","salmon"
"MBD3L4","salmon"
"MBL2","salmon"
"MCTP1-AS1","salmon"
"MEP1A","salmon"
"MICB-DT","salmon"
"MIR150","salmon"
"MIR2116","salmon"
"MIR23AHG","salmon"
"MIR3917","salmon"
"MIR4478","salmon"
"MIR4522","salmon"
"MIR4644","salmon"
"MIR4670","salmon"
"MIR4782","salmon"
"MIR543","salmon"
"MIR604","salmon"
"MIR6129","salmon"
"MIR7-3","salmon"
"MKRN6P","salmon"
"MMADHC-DT","salmon"
"MMP23A","salmon"
"MMP26","salmon"
"MMP7","salmon"
"MOB3C","salmon"
"MPHOSPH6P1","salmon"
"MR1","salmon"
"MTCO1P8","salmon"
"MTCO3P24","salmon"
"MTCO3P5","salmon"
"MTND5P12","salmon"
"MTRNR2L1","salmon"
"MTRNR2L9","salmon"
"MYL12BP3","salmon"
"MYLK3","salmon"
"MYO1B-AS1","salmon"
"NAALADL2-AS2","salmon"
"NAP1L4P3","salmon"
"NCF2","salmon"
"NDUFA4L2","salmon"
"NDUFB1P2","salmon"
"NDUFB8","salmon"
"NECAB3","salmon"
"NEPNP","salmon"
"NEUROG3","salmon"
"NFYBP1","salmon"
"NHLRC4","salmon"
"NKX3-2","salmon"
"NKX6-1","salmon"
"NOMO3","salmon"
"NOP56P2","salmon"
"NPEPL1","salmon"
"NPHS2","salmon"
"NPM1P26","salmon"
"NPM1P33","salmon"
"NPM1P8","salmon"
"NPNT","salmon"
"NPR1","salmon"
"NTN1","salmon"
"NTN4","salmon"
"NUDT19P6","salmon"
"NUP107-DT","salmon"
"OFCC1","salmon"
"OGFR-AS1","salmon"
"OLAH","salmon"
"OR10H5","salmon"
"OR13C6P","salmon"
"OR2C1","salmon"
"OR2L5","salmon"
"OR51A8P","salmon"
"OR52I1","salmon"
"OR5V1","salmon"
"OR7E47P","salmon"
"OR7G2","salmon"
"OR9G4","salmon"
"OR9K1P","salmon"
"OSTCP1","salmon"
"OTX2P1","salmon"
"P2RX2","salmon"
"PAM16","salmon"
"PANCR","salmon"
"PARM1-AS1","salmon"
"PCDHGB3","salmon"
"PDE6G","salmon"
"PDSS1P2","salmon"
"PFN1P6","salmon"
"PGA3","salmon"
"PGA4","salmon"
"PHBP8","salmon"
"PHC2-AS1","salmon"
"PICSAR","salmon"
"PKD2L1","salmon"
"PLCE1-AS2","salmon"
"PLET1","salmon"
"PLPP7","salmon"
"PLS1-AS1","salmon"
"PNLIP","salmon"
"PORCN-DT","salmon"
"PPBP","salmon"
"PPIAP36","salmon"
"PPIC-AS1","salmon"
"PPIHP1","salmon"
"PPP1R14A","salmon"
"PPP1R14B-AS1","salmon"
"PPP1R36","salmon"
"PPY","salmon"
"PRAMEF11","salmon"
"PRAMEF15","salmon"
"PRAMEF17","salmon"
"PRAMEF33","salmon"
"PRAMEF4","salmon"
"PRDX6-AS1","salmon"
"PRELID3BP7","salmon"
"PRG4","salmon"
"PRKAR1B-AS1","salmon"
"PRKCD","salmon"
"PRKCH","salmon"
"PRSS8","salmon"
"PSG5","salmon"
"PSG9","salmon"
"PSMB8-AS1","salmon"
"PSMC1","salmon"
"PSMD10P1","salmon"
"PTBP1P","salmon"
"PTMAP8","salmon"
"PTP4A1P7","salmon"
"PTPRJ-AS1","salmon"
"PWRN2","salmon"
"RAET1E","salmon"
"RAG1","salmon"
"RASGRP4","salmon"
"RAX","salmon"
"RBM17P4","salmon"
"RBM8B","salmon"
"RBMXL3","salmon"
"RBP3","salmon"
"RC3H1-IT1","salmon"
"RCAN2-DT","salmon"
"RCC2P7","salmon"
"RDH5","salmon"
"REELD1","salmon"
"RGPD6","salmon"
"RHOG2P","salmon"
"RHOJ","salmon"
"RILPL2","salmon"
"RN7SKP118","salmon"
"RN7SKP137","salmon"
"RN7SKP169","salmon"
"RN7SKP269","salmon"
"RN7SKP49","salmon"
"RN7SKP80","salmon"
"RN7SL403P","salmon"
"RN7SL442P","salmon"
"RN7SL547P","salmon"
"RN7SL625P","salmon"
"RN7SL798P","salmon"
"RNA5-8SN1","salmon"
"RNA5SP129","salmon"
"RNA5SP219","salmon"
"RNA5SP226","salmon"
"RNA5SP334","salmon"
"RNA5SP405","salmon"
"RNASE1","salmon"
"RNF222","salmon"
"RNU2-20P","salmon"
"RNU4-2","salmon"
"RNU4-23P","salmon"
"RNU5D-1","salmon"
"RNU6-1098P","salmon"
"RNU6-1141P","salmon"
"RNU6-1152P","salmon"
"RNU6-1220P","salmon"
"RNU6-1263P","salmon"
"RNU6-126P","salmon"
"RNU6-1325P","salmon"
"RNU6-1327P","salmon"
"RNU6-137P","salmon"
"RNU6-182P","salmon"
"RNU6-237P","salmon"
"RNU6-31P","salmon"
"RNU6-343P","salmon"
"RNU6-42P","salmon"
"RNU6-605P","salmon"
"RNU6-757P","salmon"
"RNU6-762P","salmon"
"RNU6-930P","salmon"
"RNU6-97P","salmon"
"RNU6ATAC17P","salmon"
"RNU7-172P","salmon"
"RNU7-28P","salmon"
"RNU7-45P","salmon"
"ROR1-AS1","salmon"
"RPL10L","salmon"
"RPL10P4","salmon"
"RPL11P1","salmon"
"RPL15P18","salmon"
"RPL17P17","salmon"
"RPL17P50","salmon"
"RPL21P110","salmon"
"RPL23AP22","salmon"
"RPL31P2","salmon"
"RPL31P35","salmon"
"RPL34P33","salmon"
"RPL35AP32","salmon"
"RPL36AP40","salmon"
"RPL37P12","salmon"
"RPL7AP65","salmon"
"RPL7L1P8","salmon"
"RPL7P23","salmon"
"RPL7P32","salmon"
"RPL7P6","salmon"
"RPL9P21","salmon"
"RPS10","salmon"
"RPS17P13","salmon"
"RPS26P43","salmon"
"RPS2P16","salmon"
"RPS3AP20","salmon"
"RPS3AP42","salmon"
"RPSAP28","salmon"
"RPSAP39","salmon"
"RRAGAP1-AS1","salmon"
"RRM2P3","salmon"
"RUNX2","salmon"
"SALL4P7","salmon"
"SCARNA18","salmon"
"SCGB1A1","salmon"
"SEC11B","salmon"
"SEMG1","salmon"
"SERPINA4","salmon"
"SERPINB7","salmon"
"SETP21","salmon"
"SH3BP1","salmon"
"SIGLEC6","salmon"
"SIRPB2","salmon"
"SKAP1","salmon"
"SLC14A2-AS1","salmon"
"SLC16A4","salmon"
"SLC17A2","salmon"
"SLC17A9","salmon"
"SLC22A8","salmon"
"SLC25A6P3","salmon"
"SLC36A3","salmon"
"SLC44A4","salmon"
"SLC52A2","salmon"
"SLC9C1","salmon"
"SLX1A","salmon"
"SMARCD2","salmon"
"SMG1P4","salmon"
"SMIM2-AS1","salmon"
"SMIM36","salmon"
"SMPDL3A","salmon"
"SMYD3-AS1","salmon"
"SNAI1","salmon"
"SNAP23P1","salmon"
"SNORA11F","salmon"
"SNORA12","salmon"
"SNORA80E","salmon"
"SNORD113-2","salmon"
"SNORD114-7","salmon"
"SNORD115-41","salmon"
"SNORD117","salmon"
"SNORD12C","salmon"
"SNORD74B","salmon"
"SNORD91A","salmon"
"SNORD92","salmon"
"SNRPGP15","salmon"
"SNX18P3","salmon"
"SNX5P1","salmon"
"SOCS3-DT","salmon"
"SPINK13","salmon"
"SPINK2","salmon"
"SPRING1P2","salmon"
"SPRR1B","salmon"
"SRARP","salmon"
"SRP14P4","salmon"
"SSU72P4","salmon"
"ST13P15","salmon"
"STAB1","salmon"
"STRA8","salmon"
"SULT1E1","salmon"
"SUPT4H1P2","salmon"
"SYNPO","salmon"
"SYT10","salmon"
"TAS1R2","salmon"
"TAS2R30","salmon"
"TBC1D10C","salmon"
"TCERG1P2","salmon"
"TCL1A","salmon"
"TDRD15","salmon"
"TEX19","salmon"
"TFDP3","salmon"
"THORLNC","salmon"
"TIMD4","salmon"
"TIRAP","salmon"
"TLCD4-RWDD3","salmon"
"TMEM14EP","salmon"
"TMEM202-AS1","salmon"
"TMEM212","salmon"
"TMEM72","salmon"
"TMEM92","salmon"
"TMIGD1","salmon"
"TMPRSS11GP","salmon"
"TNFSF13B","salmon"
"TNFSF4","salmon"
"TNS1","salmon"
"TNS1-AS1","salmon"
"TOLLIP-DT","salmon"
"TPT1P9","salmon"
"TRAV1-1","salmon"
"TRAV19","salmon"
"TRAV8-2","salmon"
"TRBJ2-6","salmon"
"TRBV7-2","salmon"
"TRBV7-4","salmon"
"TRDD3","salmon"
"TREH","salmon"
"TREML3P","salmon"
"TRGV7","salmon"
"TRIM51","salmon"
"TRIM51CP","salmon"
"TRIM51FP","salmon"
"TRIM53AP","salmon"
"TRIM64DP","salmon"
"TRIM64EP","salmon"
"TRIM73","salmon"
"TRPA1","salmon"
"TRPM1","salmon"
"TTC6","salmon"
"TUBA4A","salmon"
"TUBAL3","salmon"
"TUBB4B","salmon"
"UBA52P8","salmon"
"UBE2D3P2","salmon"
"UBXN7-AS1","salmon"
"UCN3","salmon"
"UGT2B28","salmon"
"UPK3B","salmon"
"UST-AS1","salmon"
"VAMP5","salmon"
"VEGFD","salmon"
"VN1R48P","salmon"
"WDR38","salmon"
"WFDC8","salmon"
"XG","salmon"
"XIAP-AS1","salmon"
"XRCC6P1","salmon"
"ZAR1","salmon"
"ZBTB40-IT1","salmon"
"ZFP57","salmon"
"ZNF280A","salmon"
"ZNF503-AS1","salmon"
"ZNF503-AS2","salmon"
"ZNF705G","salmon"
"ABCA12","sienna3"
"ACOT11","sienna3"
"ACSS3","sienna3"
"ADD3","sienna3"
"ADORA2B","sienna3"
"ADRB2","sienna3"
"AGL","sienna3"
"AGTR2","sienna3"
"AKAP17BP","sienna3"
"ALDH1A2","sienna3"
"ALDH7A1P1","sienna3"
"ALG1","sienna3"
"ALG10","sienna3"
"ALG6","sienna3"
"AMPD1","sienna3"
"ANGPTL2","sienna3"
"ANKRD18B","sienna3"
"ANKRD2","sienna3"
"ANKRD20A5P","sienna3"
"ANKRD30B","sienna3"
"APOBEC2","sienna3"
"APOBEC3F","sienna3"
"APOC1","sienna3"
"APOD","sienna3"
"ARHGAP9","sienna3"
"ARHGEF17-AS1","sienna3"
"ARL1","sienna3"
"ARSG","sienna3"
"ASPN","sienna3"
"ATP10A","sienna3"
"ATP13A1","sienna3"
"B2M","sienna3"
"B3GAT3","sienna3"
"BARHL2","sienna3"
"BATF2","sienna3"
"BCAT1","sienna3"
"BCL2L2","sienna3"
"BGN","sienna3"
"BIN1","sienna3"
"BMP8A","sienna3"
"BMPR1AP2","sienna3"
"BTN3A2","sienna3"
"BUD23","sienna3"
"C1orf105","sienna3"
"C20orf204","sienna3"
"C3orf52","sienna3"
"C4A","sienna3"
"C4orf54","sienna3"
"C5AR2","sienna3"
"C6orf118","sienna3"
"CAPN3","sienna3"
"CARNS1","sienna3"
"CBLN3","sienna3"
"CCDC51","sienna3"
"CCL2","sienna3"
"CCR7","sienna3"
"CDC20B","sienna3"
"CDC42EP1","sienna3"
"CENPS","sienna3"
"CES2","sienna3"
"CFAP46","sienna3"
"CFAP47","sienna3"
"CFAP57","sienna3"
"CHI3L1","sienna3"
"CKMT2","sienna3"
"CLDN1","sienna3"
"CLIC6","sienna3"
"COL15A1","sienna3"
"COL1A2","sienna3"
"COL27A1","sienna3"
"COL5A3","sienna3"
"COL6A6","sienna3"
"CPED1","sienna3"
"CPPED1","sienna3"
"CROCC2","sienna3"
"CYP1B1","sienna3"
"CYP20A1","sienna3"
"DCAF4","sienna3"
"DDR2","sienna3"
"DEPTOR","sienna3"
"DERL2","sienna3"
"DIAPH2-AS1","sienna3"
"DLGAP1-AS2","sienna3"
"DNAH12","sienna3"
"DNAI3","sienna3"
"DNAJC21","sienna3"
"DNASE2","sienna3"
"DNPEP","sienna3"
"DSC1","sienna3"
"DTX2P1-UPK3BP1-PMS2P11","sienna3"
"DUSP11","sienna3"
"DXO","sienna3"
"ECPAS","sienna3"
"EDNRA","sienna3"
"EFNA5","sienna3"
"EMCN","sienna3"
"ENAM","sienna3"
"ENPP6","sienna3"
"ENTPD2","sienna3"
"EPHX2","sienna3"
"ERFE","sienna3"
"EXTL2","sienna3"
"EYA4","sienna3"
"FAM20A","sienna3"
"FAM216B","sienna3"
"FAM230I","sienna3"
"FBXL22","sienna3"
"FBXO10","sienna3"
"FBXO15","sienna3"
"FCER2","sienna3"
"FGF4","sienna3"
"FGF5","sienna3"
"FGF7","sienna3"
"FHL3","sienna3"
"FILIP1","sienna3"
"FRMD6","sienna3"
"FRMPD2","sienna3"
"FSD2","sienna3"
"FYB2","sienna3"
"GAB3","sienna3"
"GADD45A","sienna3"
"GADD45B","sienna3"
"GADL1","sienna3"
"GAPDHP21","sienna3"
"GAS2","sienna3"
"GBP1","sienna3"
"GDF11","sienna3"
"GDF7","sienna3"
"GGT5","sienna3"
"GJA3","sienna3"
"GJA5","sienna3"
"GJD4","sienna3"
"GMPR","sienna3"
"GMPSP1","sienna3"
"GNG12","sienna3"
"GPR19","sienna3"
"GPRACR","sienna3"
"GRHPR","sienna3"
"H19","sienna3"
"H3C6","sienna3"
"HERC5","sienna3"
"HHATL","sienna3"
"HHLA2","sienna3"
"HIC1","sienna3"
"HIPK3","sienna3"
"HLA-E","sienna3"
"HMOX1","sienna3"
"HSD11B1","sienna3"
"IL21R","sienna3"
