"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2"
"SLCO1C1",8.41957021470961,8.52251406343053,8.58335391252719,8.95749317752781,9.32586973755515,9.25227452131296,8.59122891732964,8.68862620455872,7.31632135726735,6.69518232173017,7.52798601777515,7.537683161313,5.79062583894272,5.38949605682123,6.11015329088448,6.29174695898496,8.97560768812156,8.76701064921957,5.27640406839716,6.27406267733673
"SLFN5",9.2579707849992,9.17942431665093,9.31636697302912,9.23636285038894,9.29166534157682,9.3997146612411,9.34929899018185,9.30384366186324,10.196714172973,10.3298533912934,11.0510550582644,11.055726773585,9.51986484580366,9.39564525067764,10.412957809265,10.5790800037964,9.76778838368754,10.1483130115531,9.79531139959505,9.997200110503
"SLITRK6",6.99553604824108,6.74945951453388,6.93554762511322,6.65525321506567,7.35365718336851,7.27447019813571,7.99292599868575,7.54280298410405,7.79655430894859,7.83636111063842,8.28593041524338,7.72908635652077,8.00176819833016,8.23233713236435,7.71216861390159,7.65606364582745,7.1430690872529,7.92001341955942,7.61123958516001,7.54998080850704
"SLN",5.43881498920281,5.41527985887575,6.5674106045863,6.65525321506567,6.41444858861327,6.28881802613081,3.74681550138637,4.95058343638735,1.86157213442221,4.16029012081877,1.86157213442221,3.58809687424536,9.04672313573403,9.13000741611238,7.35322722980059,7.23248102270245,6.61864592171683,6.64772416276984,7.70135945742978,7.33832322205297
"SMAD6",4.55532337877329,5.16667652224018,4.05961181012399,5.31726227480715,5.39358927965539,4.38210572552974,4.20578015978969,4.88581821314779,4.91866923199599,3.56398685329445,5.06770528844597,6.45351048929857,6.27319487550147,6.41642072751171,5.98010853617097,5.05445992656729,5.44865156634631,4.66528070022913,6.39289879371078,6.26207386838255
"SMG1P4",3.88529795778865,3.82245457686131,3.85972039955905,3.6294875066037,3.3147488418031,3.37419724610262,4.29923765811615,3.31543088512587,1.86157213442221,3.56398685329445,4.36010180341565,4.19038085985497,3.53739614385289,5.0210112820597,3.68201195479349,3.90043410937111,4.61166897849242,3.74955777499077,4.45401065781027,4.11861920734553
"SMIM38",5.34175731713033,4.61991766844835,5.88407803764348,5.52640277254781,5.91108002574303,5.89579577518773,3.43378687921144,4.59171247278215,4.3052959435192,4.65470415446915,4.08074766773452,4.84647490912287,3.72746137325472,3.12199852420553,2.90336401116473,2.75080785178246,5.40591092523714,4.57950262671659,3.51302525690774,4.06191720134487
"SMIM5",1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.90989998402738,1.86157213442221,2.99941009711087,3.06437457072739,1.86157213442221,1.86157213442221,1.86157213442221,3.92433513697872,2.90689580647874,3.71797483403803,3.5090326432312,2.49525143261082,3.64892962067503,1.86157213442221,1.86157213442221,3.80657858468221
"SMOC2",6.17873046410815,5.81099016935865,6.21729162099345,6.32509254332642,6.39736296218006,6.20555583310373,5.9494632533752,5.3832202132105,7.07131396347708,6.59272793350334,5.49927424706008,6.32742884771183,7.43953220888599,7.0578798219996,7.71216861390159,7.93343995251451,5.71655068696366,6.0402847120598,7.20713149222903,7.06968286207804
"SMPX",2.87477569532525,2.96516589599035,1.86157213442221,4.0680323050675,1.86157213442221,2.95450546723471,1.86157213442221,1.86157213442221,3.76713907378889,1.86157213442221,2.98530713906366,3.11662558371532,8.97425869360877,8.59038473406514,7.42145787983969,7.59355754681104,1.86157213442221,1.86157213442221,6.8149124898368,6.68639461175855
"SMYD1",2.87477569532525,5.16667652224018,3.62234802965016,3.86758403603291,3.3147488418031,2.95450546723471,1.86157213442221,1.86157213442221,1.86157213442221,3.56398685329445,1.86157213442221,1.86157213442221,10.0320292303658,10.222890889538,10.0041849267004,9.8597753273457,1.86157213442221,1.86157213442221,8.17187176801085,8.32348410111177
"SNAI2",3.55404513281491,4.86477265420163,2.91863216150082,3.86758403603291,2.90989998402738,3.67783828327156,5.14799650350519,5.3832202132105,4.68818477401018,4.65470415446915,1.86157213442221,4.76980014081621,6.55171895045691,6.83310348419177,5.31891362167929,5.48324544518202,5.00776085925828,4.74605306469801,5.17311574723122,5.18185979972017
"SNCA",12.1206507792176,12.1501699978026,12.0721628623286,12.0295012993354,11.4086948733261,11.3667135546253,12.0624458786925,12.0987161496084,12.5440243972669,12.5236489142717,11.0054104992713,11.0616680531176,8.95845184519152,9.00420657089336,10.5550864467132,10.7094082131661,11.8712477941325,11.8714728353993,9.23696843836142,9.43253660651024
"SNHG31",1.86157213442221,3.69426224034053,2.91863216150082,1.86157213442221,1.86157213442221,3.67783828327156,4.20578015978969,4.10461252065807,4.18996339723093,3.09822052092728,2.98530713906366,4.06409171354199,4.39845442683037,3.30301016877059,3.83357701029057,3.74496963279761,3.9319748168391,4.74605306469801,4.73696745382971,3.87532861044043
"SNTB1",7.29063306836252,7.42940183784413,7.76357156214211,7.19099013531127,7.45608235626377,7.19049882719095,8.19980279976447,7.89071575641473,8.23538620762575,7.67540761313665,9.15646497623656,9.00916866928478,8.26508340273634,8.0105610669413,8.78759296780233,9.04060159988337,7.69483115119387,6.96176058624793,7.7905050481561,7.64979183337244
"SNURF",3.97882821021766,2.96516589599035,3.85972039955905,3.33254814535126,1.86157213442221,2.64340363334971,3.43378687921144,3.31543088512587,3.76713907378889,1.86157213442221,4.51864410870397,3.92433513697872,3.66734327495668,3.59512679545835,3.59862692298264,4.85283705746672,2.70111607306499,3.10394180280492,3.68633399263399,3.28500520967277
"SOCS3",5.97904899801615,5.65920192513183,6.25640048731404,6.98355759722015,5.67565248870594,5.9221500461083,7.22869084280533,6.83518092865114,6.42858901662121,7.09048877819722,6.77034031847895,6.88781251047318,7.39323113860496,7.17566532257162,7.32381607264769,7.5882242862603,6.90460046868557,6.42489611162909,6.8402073688454,6.48468328763281
"SOCS3-DT",2.87477569532525,1.86157213442221,2.91863216150082,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,3.58776197518538,4.16029012081877,3.9727979075148,4.41197602682689,3.3107359192416,4.67033324161454,2.71815639974118,3.82509005785384,1.86157213442221,3.74955777499077,2.72038853136746,3.94056217264324
"SORD2P",5.27315903910976,5.16667652224018,3.62234802965016,3.33254814535126,3.4710597330581,4.0268478231457,5.14799650350519,5.07178832939596,4.60200186130715,4.2746582129558,7.14619056983959,7.33011173845397,5.48659636137938,5.73638685735854,3.83357701029057,3.82509005785384,4.05297630630301,2.75319896837692,5.62764194543589,5.3279817568169
"SOX13",7.84183228306819,7.8963055160673,7.9713626719487,7.43371791361174,7.49670079786296,7.29472017022108,7.83643327032989,7.89071575641473,8.58243887493207,8.96046529385631,9.17683702515633,9.02141470636136,8.54844576763151,8.40158198502355,8.3390858102356,8.28939112201823,7.7467811086615,8.19860928972677,9.47873268566761,9.50918211842236
"SOX15",6.19725136000605,5.55972807242733,5.90887080995571,5.84469843852159,4.68937494499696,4.59817791753385,6.86591850116671,5.71434893074509,5.71098627922331,5.71201772214035,7.02291522260107,7.11828285968964,6.09492904960831,5.51994728310576,4.9026557313195,5.36262254619991,6.52245939738302,6.70835683875944,6.71816568794798,6.39973081589799
"SOX3",10.4005641932934,10.3402447073568,9.46326322565214,9.44674001436129,10.0023485868247,9.9787348490123,9.41364973146362,9.39553947440136,9.40716540198808,8.96456869721418,10.524129024465,10.4401550296191,9.88242956949219,9.83896627745275,8.67568704013076,8.96239621396089,11.0548718401132,10.8272547831218,11.1989113183577,10.8609101342584
"SPAG6",2.87477569532525,1.86157213442221,4.05961181012399,4.39570036609216,3.60878899762957,2.95450546723471,3.74681550138637,3.98158747068644,4.7693221073915,3.89670317987127,4.84981224391857,4.19038085985497,6.28247832865303,6.76280037663728,5.1397834029368,4.77861715713607,1.86157213442221,1.86157213442221,4.66186241156631,4.65975982628655
"SPARC",14.1760336165808,14.2056351744641,14.1710853905289,14.2062605063168,14.6643794564941,14.6313085994484,14.078779376274,14.0303092544865,14.0787561717879,14.0738693005906,15.1038284742522,15.1567048767607,15.4097740784651,15.394816921378,14.3126157429672,14.3305862561464,13.8106194014832,13.8922576447705,15.1766813061686,15.119455760112
"SPATA12",1.86157213442221,2.96516589599035,1.86157213442221,1.86157213442221,2.61081991024498,1.86157213442221,2.99941009711087,1.86157213442221,3.11636969459678,1.86157213442221,1.86157213442221,4.30572687606713,3.12887590382342,3.30301016877059,3.05639652546326,4.16435495219867,3.79840333882671,3.10394180280492,3.05942929436852,3.28500520967277
"SPHKAP",9.7382055282595,9.76486996136194,9.13720439541109,9.0444267470313,9.4111821005121,9.42288687496337,9.14307920905407,8.94510514160251,8.72398186879648,9.38768634840209,8.04120470211804,7.74886587673772,5.51850887999408,5.78896396620735,7.23812072032098,7.7781814870819,9.4425652046236,9.56339816300274,6.69985475318552,6.17522690196655
"SPOCK3",10.7048937256643,10.7718015683254,11.2244715191358,10.9596650971795,10.8443921516908,10.9672526431292,12.0034535413107,12.0444617749618,13.1452784789369,12.9718382052124,11.1240597787779,11.1131131911682,9.09484014089033,8.97061015316145,10.7973108777969,10.8624434230811,10.5923458277661,10.4673026668496,9.70878458987673,9.54910988311919
"SPRN",7.84769305580403,8.12118743062753,8.69052633442683,8.57299748773306,8.36629094294938,8.20382322805588,8.62206157629631,8.81400630275569,8.66278168179065,8.85389261772795,6.55570994722126,6.77650399817923,6.09492904960831,5.6250471337201,6.48492500945415,6.55528967159819,7.7467811086615,8.60656151032572,6.42671567793544,6.39973081589799
"SRL",5.2010711550209,4.68529523292159,4.76447015287749,3.6294875066037,4.36892002290067,4.94955726170364,1.86157213442221,3.51953307962705,3.76713907378889,3.56398685329445,5.82996623255064,5.71153019180173,11.115530680602,11.2383466085287,10.1744205805099,10.1772349757502,3.03322523226634,4.57950262671659,9.28069477392862,9.27478654397895
"SRPK3",3.78437511717304,4.74772768487745,3.85972039955905,5.02647104460208,3.3147488418031,1.86157213442221,4.54619082892443,3.51953307962705,3.11636969459678,2.74897658926103,3.2219551540274,1.86157213442221,7.30503649891975,7.15586035733203,6.39716816795521,6.73027640845156,4.61166897849242,3.10394180280492,5.19965302314865,5.93944632860301
"SSTR1",9.58703452185545,9.36912471511746,10.0341943759401,9.82621891530571,9.65130268592215,9.48805511191123,9.1185777697311,8.96068545716798,9.57711063734458,9.51064390364646,8.77639050488157,8.43832291129356,6.5669835540651,6.55152976627578,8.06121127006819,7.90369684820327,9.26398971691858,8.88539339382067,6.85682706169295,6.68639461175855
"SSTR2",12.7436438074869,12.7426105160452,12.7269245001904,12.7280195341341,12.7207238798735,12.6601713609637,12.1183483649573,12.0991561394477,13.4592164252778,13.4809391265154,11.0542046037868,10.8797058113289,8.63053978428485,8.44504602980774,10.5263400897138,10.5621838718654,12.6299374715461,12.6768398263803,10.2146704649905,10.2276451973704
"ST3GAL1",12.1790389180833,12.2421163887718,12.3486812412109,12.359500499041,11.5197363704013,11.561997278821,11.0316525923801,10.985435963297,9.70656487594682,9.61352489763541,10.0762574921007,10.2606872277078,9.10401268516179,9.00835163656038,9.24510035279597,9.18886501382103,11.3034227042521,11.3509924222038,8.73584198294088,8.98570974005698
"ST8SIA5",8.26174014805768,8.17789805410613,9.8164951612002,9.83274670913782,9.80954706030914,9.99583371147197,10.380439689205,10.3409120918553,7.64653502405686,6.96493021567736,7.55492835262783,7.62590154969623,6.12622031429092,5.87656558455983,7.17363137002114,6.61950756654093,9.03946963082503,9.10776306491886,7.17436949907016,7.05588133228011
"ST8SIA5-DT",5.69566366861008,5.65920192513183,6.29447254852714,6.32509254332642,6.71939578158573,6.4053075776659,7.93796438799356,7.53241085581622,6.06761295817056,5.99581681376742,5.49927424706008,5.49313146452443,3.53739614385289,3.52868020585158,5.1397834029368,5.20289243380506,6.11058744554554,6.0402847120598,3.41583627319122,3.94056217264324
"STAC3",5.74696641970823,5.62680841008419,5.06132788538958,5.58980429427407,4.94942543661061,5.81369090432391,4.68913326815679,4.74652777827346,5.78977463132093,5.19786111959296,5.82996623255064,6.00359745734246,9.75346991914836,9.7159507414536,9.33625254492878,9.24415146918676,5.88116999555643,6.44879823128941,7.58156917082163,7.6815835229384
"STC2",10.3895608495727,10.5821133894656,9.85354728754535,9.94395472517354,10.4641257228987,10.3550949258407,10.0793196913996,10.1468666288063,9.71412559362532,9.69727859544771,9.64837932025802,9.89192916201989,11.1028413150308,11.1381960771837,10.5576141735947,10.527786119034,10.6739713117048,10.7405072577579,10.0247744448422,10.0940068988609
"STING1",2.87477569532525,3.69426224034053,5.06132788538958,5.24009565945724,4.63097835252075,4.52987042514903,5.14799650350519,4.67128210951736,5.93541933058753,5.45472768316271,4.18050349812094,1.86157213442221,6.75195763257169,6.84552504919563,5.83707447357793,6.15385501189505,5.64500070440555,3.5714863399811,5.68484603770755,4.92971583047395
"STK26",8.00805412124417,8.64422633438643,8.0344663499314,8.10228422189673,7.98755008758897,8.22507373720585,7.39100219440125,7.45748947637917,7.0070617094601,7.19203641066945,7.02291522260107,6.65586194024986,9.77002874742375,9.83896627745275,9.49105593205449,9.49836033244321,7.88455567167921,8.40785902657789,8.72457732104765,8.97292291476043
"STK33",8.27049192990345,8.39914916096289,8.19372952239864,8.13434904306163,7.952943924012,7.89462263243698,8.61769705616873,8.41090193517836,8.34334759206824,8.22643570241898,9.39872035459093,9.43855005391538,8.22720366939401,8.17939504615182,8.64034935122594,8.45086209962218,8.70944756337052,8.82285827680909,8.85013269851403,8.9053097022521
"STOML3",4.36685755497776,2.96516589599035,2.91863216150082,4.53387326011404,4.21614641891803,2.95450546723471,2.99941009711087,4.10461252065807,3.11636969459678,3.56398685329445,4.18050349812094,5.29055455393139,7.51222928906823,7.8287157428226,4.73109569117437,4.81622049345727,3.03322523226634,1.86157213442221,6.38144735546819,6.06907904611969
"STYXL2",5.34175731713033,3.38836742604711,3.32640663994553,2.92323531656931,4.13268652235504,4.89680145405444,2.99941009711087,1.86157213442221,1.86157213442221,1.86157213442221,3.41509990436309,3.92433513697872,8.65927050909451,8.74245669493876,7.61354746324043,7.69627789550246,4.26597342550583,3.90530230775564,6.08920032157803,5.95444270205162
"SULT1C2",4.7721452777364,4.55129037283441,5.26835701385695,5.49361190311604,5.20876021794445,5.42797462975471,5.24262947789764,4.74652777827346,4.7693221073915,4.65470415446915,5.21150755348019,5.05412289457496,6.03022113141506,5.92431736040664,4.20349958130088,4.48226459132248,5.00776085925828,4.57950262671659,5.5058561022093,5.87783968051881
"SULT2B1",4.43261312969497,4.80747750799171,4.58839709494947,3.49043785457565,4.36892002290067,4.94955726170364,3.23865653787697,3.69337762747824,4.60200186130715,4.38005243543913,2.98530713906366,3.37698747078912,3.12887590382342,1.86157213442221,3.41203763338023,1.86157213442221,3.79840333882671,3.10394180280492,2.47326132616233,3.38973202415904
"SUPT20HL1",2.87477569532525,1.86157213442221,4.23300029841208,2.92323531656931,3.73238653202563,1.86157213442221,2.99941009711087,4.10461252065807,4.60200186130715,3.56398685329445,1.86157213442221,1.86157213442221,2.39273714744947,1.86157213442221,3.05639652546326,1.86157213442221,3.03322523226634,1.86157213442221,1.86157213442221,1.86157213442221
"SUSD2",4.72103609601315,3.69426224034053,5.22930503496151,5.7087338047253,4.29469826073991,4.72542154211787,4.9372570795249,4.32090973308547,4.7693221073915,4.16029012081877,5.85918755271209,5.97018471066145,5.54972219202508,5.45621598313797,5.1933178416801,3.82509005785384,4.44974305205275,4.38999383179492,3.90774141803082,5.43921347646831
"SVEP1",7.31622772846651,7.38190061074596,7.65091504279447,7.45080008094024,8.27118399532709,8.36565717429498,7.19391356708926,6.15583229866698,6.8510705798653,7.09048877819722,7.52798601777515,8.11167635560166,9.41742493853075,9.5730888384608,8.79189356246369,8.70352652294772,8.07269232698879,7.42595824216126,8.78004103458908,9.00916011996664
"SYNDIG1L",7.06765061767062,7.43871708213938,6.93554762511322,6.78223604483972,6.1340085511545,6.93062639904643,7.1582761208582,7.34321629198771,7.64653502405686,7.27372117876025,7.95619279124138,8.41375660092642,3.83963272279819,4.35120481154355,4.65607736305005,4.38436648442556,6.16263323684762,6.32510282006847,3.68633399263399,4.37072936541493
"SYNPO2",6.53948888895589,6.43226330178033,6.93554762511322,6.43233463916108,6.17471885097827,6.1620412341295,6.5727906043967,6.8009344685545,8.31710536974998,8.26687616992438,7.50053053870713,6.86984844669539,9.55945889780145,9.75429825744074,8.5794585382802,9.12402493352809,7.03574484952385,6.49544243173404,8.30186706392218,8.14281060934197
"SYNPO2L",3.67461448710858,3.93882572321297,4.38647104759068,5.19987667844913,4.5062044957952,4.66326107748403,4.99297370611822,4.32090973308547,5.23453254593474,4.38005243543913,3.41509990436309,4.91916016811429,9.55181808547434,9.64318099097528,8.04688692357615,8.02311401724281,4.05297630630301,5.02919096028754,7.75550537905649,7.6815835229384
"SYNPR",9.99867368578091,10.0218806231377,10.1199969186794,10.1643995437845,10.3278738275654,10.19067454451,11.4666248790519,11.2790176838088,11.9671634483903,11.7803235736899,11.14784191064,11.1414400751955,6.4149792506478,6.60367289059948,9.54428048871644,9.54175709173237,9.78651904529887,9.68891782548276,7.52033106966875,7.46900787767607
"SYPL2",4.55532337877329,5.02380775885415,3.62234802965016,5.52640277254781,3.60878899762957,5.04947081084725,1.86157213442221,3.84565444469863,4.91866923199599,1.86157213442221,5.60676354626011,4.68865535553593,7.2681898381844,7.09994973288993,7.85878856093902,7.70615861261458,3.79840333882671,5.41884452174765,6.96808515918938,6.6774042180042
"SYT15",6.91961971422137,7.02167461881868,7.18866031241903,7.39893399121166,5.91108002574303,6.51306008695659,7.78285461642321,8.01532926197562,7.89742667178499,7.89774568258354,7.02291522260107,7.00765236324013,3.66734327495668,4.75325194757955,6.01004374922212,5.71735856935922,7.15593944730145,6.78542066380203,4.45401065781027,4.45971487803712
"TACR3",8.03911710268777,8.32576106405642,7.75678261653558,7.66354786725778,7.69123282093137,7.41058559857439,10.0713629311888,9.98678529631793,11.3380179681554,11.3321483774768,8.55413363542129,8.43222044817098,5.18180753811611,6.07993018452423,8.17754479083302,8.25951247309943,8.62870143111761,8.16298698026157,6.27405801515824,6.82309086392924
"TAF4B",6.59635885383479,6.89199000213711,6.796724894782,6.71307725696493,5.83682724618651,6.46019301562555,5.14799650350519,4.67128210951736,6.30025868012625,5.86093943214616,8.95214380529647,8.72459621138096,5.38632688948676,5.30143385415214,7.347392817347,7.59887115044526,7.45563703821699,7.10388588305304,6.15798590920167,5.86201478034807
"TAFA1",8.56893258883642,8.85364877132989,9.18095845381087,8.93945963044924,9.17642021683594,9.28045772771988,8.3806936009437,7.91491583370306,7.07131396347708,6.65507165551077,7.22660802417018,7.22102065456729,5.48659636137938,5.04299755043888,5.41195203212175,5.23079588462139,9.10394647611172,9.24013425410893,5.5058561022093,4.69650976450431
"TAGLN",7.10729396152048,6.86459038702237,6.93554762511322,7.28924270675074,7.1948363717918,7.15770357431796,7.01950201240193,6.97994469428696,7.74826165664413,7.78158234225818,6.88809383296654,7.10298921359803,8.93367721756495,8.96493388377693,7.16037976799253,7.09630568098676,7.2786897729968,6.58442371438674,7.89872038207698,7.8628508372775
"TANGO2",8.03398618114536,8.05005317345928,8.22357545664546,8.2264759279359,7.5205336011868,7.60147545305102,7.90967755304852,8.00784856414255,8.38815303679469,8.05228045562516,7.50053053870713,7.07190607364689,5.47036784154417,5.16816632607727,6.45264066341928,6.52207261464283,6.94965521373104,7.1188456333424,5.70341596466452,6.05524083212732
"TATDN2P3",3.78437511717304,3.69426224034053,4.05961181012399,3.75421263746753,3.8447798442035,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,5.29984662635936,3.58809687424536,4.21033684819976,3.88208231263312,4.14864502738569,4.52870348087859,3.47848805030467,3.74955777499077,3.68633399263399,3.28500520967277
"TBC1D8B",5.04483184291085,4.23606221726357,4.14913775012395,4.88078092955962,4.04360767711846,3.80516031746851,4.54619082892443,4.67128210951736,3.92395158073012,3.89670317987127,2.98530713906366,3.92433513697872,5.65388328105317,5.55077458839583,5.21934377420011,5.08542166673703,4.53309151566858,1.86157213442221,5.44082319169293,5.07532277549517
"TBX1",4.14786047181978,3.82245457686131,3.14283125623236,3.49043785457565,4.21614641891803,3.67783828327156,2.99941009711087,1.86157213442221,3.11636969459678,1.86157213442221,2.98530713906366,1.86157213442221,5.95084161876791,5.12766453315911,4.86998837716424,4.52870348087859,3.03322523226634,1.86157213442221,3.76455664087333,3.03860242062525
"TBX10",3.26775956974976,1.86157213442221,3.96352338652661,3.86758403603291,3.3147488418031,4.94955726170364,2.99941009711087,1.86157213442221,6.24553524706791,5.50096478586348,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.75080785178246,3.03322523226634,3.90530230775564,2.72038853136746,2.70506832160776
"TBX15",4.49534211215218,4.97277241647383,4.05961181012399,4.93104398887909,4.36892002290067,4.4579855140737,3.99648964568891,4.32090973308547,3.76713907378889,5.25309087439264,3.9727979075148,4.19038085985497,7.15668483799008,7.31611393167193,7.4971813022858,7.47141100003059,4.88779384495772,5.15188506851949,5.11849791281104,5.39575985155194
"TBX18",2.87477569532525,1.86157213442221,1.86157213442221,2.92323531656931,4.7454110631925,3.92077960359113,1.86157213442221,1.86157213442221,1.86157213442221,1.86157213442221,2.98530713906366,1.86157213442221,5.66816170886133,5.2831461599695,4.20349958130088,5.59444186568466,3.03322523226634,3.90530230775564,4.09644007955176,2.70506832160776
"TBX3",1.86157213442221,4.4790567041923,4.05961181012399,4.77448665462784,3.60878899762957,3.37419724610262,2.99941009711087,3.51953307962705,3.11636969459678,4.16029012081877,3.7252101089536,3.58809687424536,5.71015998407637,5.93601062231456,3.83357701029057,4.88851882047061,4.26597342550583,3.90530230775564,5.19965302314865,4.92971583047395
"TBXA2R",4.72103609601315,4.55129037283441,4.81852811140825,5.3904476943789,4.29469826073991,5.39057520130745,4.38663075007015,4.81791018324294,1.86157213442221,3.35532442302214,3.7252101089536,1.86157213442221,1.86157213442221,3.30301016877059,1.86157213442221,1.86157213442221,3.64892962067503,4.38999383179492,1.86157213442221,2.70506832160776
"TCF7L1",8.83979884197915,8.6522535236237,8.4424147901068,8.27522393699867,8.94952232480155,8.4402378118791,9.19673171424486,9.29772277427704,7.60374578692856,7.51674036951835,9.4184082272167,9.10050132165422,8.7337633975094,8.44911796319875,9.0216483622152,9.18886501382103,8.79416352237857,9.23328126790546,9.47470432532489,9.30133161082254
"TCF7L2",8.9528485316801,8.7301602386771,8.47999222343704,8.27522393699867,8.86209529581255,8.65509483664562,8.77098743792904,8.9054018430582,8.04863722318843,8.07523515333045,8.95551676814661,9.06544785748874,10.5748385307824,10.5468723415271,8.94648513145652,8.8081299423267,8.96468365879749,8.84550472351068,9.10419658309081,9.29253741624597
"TCIM",9.39432569733771,9.72166014318437,9.30942631678117,9.53745016864248,9.74022263665495,9.79912558333201,9.09050688577042,9.55542939871305,7.55964761863889,8.044546972569,7.1812061567059,7.41923017026917,7.07902028802119,6.94121877180839,4.65607736305005,4.48226459132248,9.72958131183095,9.7063433808469,6.21073512525443,5.98397265638303
"TDO2",3.26775956974976,3.69426224034053,4.45714412603889,4.39570036609216,3.60878899762957,3.53574072195886,3.74681550138637,2.72402918330773,1.86157213442221,4.16029012081877,1.86157213442221,1.86157213442221,7.08962066594689,6.68197503075534,6.37436553980876,6.68098118622203,3.47848805030467,3.10394180280492,4.77305015851296,5.50200251247443
"TDRD10",5.12511191144222,3.38836742604711,4.05961181012399,2.92323531656931,3.3147488418031,3.37419724610262,2.99941009711087,1.86157213442221,3.76713907378889,4.56911461578719,1.86157213442221,3.11662558371532,1.86157213442221,1.86157213442221,3.05639652546326,1.86157213442221,3.03322523226634,1.86157213442221,1.86157213442221,1.86157213442221
"TDRD6",4.66797405587505,5.41527985887575,5.14781182067466,3.86758403603291,4.29469826073991,3.18543597593119,5.5315185752653,4.59171247278215,6.30025868012625,6.36292748789173,5.21150755348019,4.30572687606713,3.02428896714928,3.12199852420553,3.30601675883791,3.74496963279761,3.47848805030467,3.5714863399811,3.68633399263399,3.87532861044043
"TEAD4",6.12168917257039,6.39441217755424,6.83593220927996,6.75496996060009,6.67757443932213,6.47803221290305,5.89259079027892,6.61629749773126,4.7693221073915,5.63130271217977,5.67417155334671,6.45351048929857,8.39888091726101,8.49710508447216,7.75245362093503,7.61993186151558,6.99334313341405,7.1336516441002,7.34892577311776,6.52534855922379
"TEKT1",3.97882821021766,3.38836742604711,4.70822768025887,3.6294875066037,2.90989998402738,1.86157213442221,4.10528171436251,4.50726680681734,3.58776197518538,3.09822052092728,3.9727979075148,5.29055455393139,4.84443376443127,4.52003131764312,3.5090326432312,4.52870348087859,4.05297630630301,3.10394180280492,3.76455664087333,4.06191720134487
"TENM3-AS1",7.00606181851497,6.74945951453388,6.68663048760819,6.78223604483972,5.42783365883339,6.20555583310373,6.10767658133788,6.69301734908617,4.06368984628689,5.30624805445161,6.34516617438722,7.19240681038305,6.01914680469184,6.39965739326862,6.85780498788042,6.67091623190433,5.97155847451928,6.60583481255157,7.14761275917603,7.71268929863121
"TENT5B",1.86157213442221,4.14422718478914,1.86157213442221,3.75421263746753,3.8447798442035,1.86157213442221,3.43378687921144,3.84565444469863,1.86157213442221,4.16029012081877,1.86157213442221,4.19038085985497,5.24057536804058,5.14806057200018,4.40290535536824,4.81622049345727,4.61166897849242,3.90530230775564,4.45401065781027,5.56213990394651
"TEPP",4.14786047181978,4.86477265420163,5.88407803764348,5.94487304035242,5.12750066609822,5.89579577518773,4.29923765811615,4.95058343638735,3.11636969459678,3.89670317987127,4.18050349812094,4.68865535553593,1.86157213442221,2.60441198318544,3.30601675883791,1.86157213442221,3.79840333882671,5.55784398331809,2.72038853136746,3.28500520967277
"TESK2",3.0906411623861,4.61991766844835,4.64960948478066,4.24186526562923,3.8447798442035,3.67783828327156,4.54619082892443,4.32090973308547,3.11636969459678,3.56398685329445,3.7252101089536,4.76980014081621,4.65401941584521,4.27732127786918,4.44848377016531,5.08542166673703,5.26938622945758,3.74955777499077,4.03652508799128,3.73385964809884
"TESMIN",5.55871300761586,5.25447846718936,4.87056995912661,5.8185198735916,6.026872827629,6.11716600453341,4.75542602561085,5.5165670178966,5.34344807384909,5.58916667487468,3.7252101089536,4.06409171354199,3.46668943092628,3.59512679545835,3.83357701029057,3.65933464344961,3.27865183611889,5.02919096028754,4.58244757242647,3.38973202415904
"TFAP2A",9.56586337852274,9.43574329451814,9.53443746570302,9.4907455521286,9.69905974627596,9.67143849349344,8.3806936009437,8.45557522264101,9.81367035440454,9.40288571510313,12.2055437487586,12.1806598329555,7.66529024002488,7.53119489323215,9.8015746377906,9.82959375539161,9.66581434230287,9.68138481149748,9.18695908036509,9.14563895929246
"TFAP2A-AS1",3.67461448710858,4.40279492244216,4.14913775012395,2.92323531656931,3.4710597330581,3.80516031746851,3.74681550138637,3.84565444469863,4.41153332609551,3.56398685329445,5.49927424706008,6.37919612592303,3.66734327495668,3.77509181134636,4.76713793533881,4.81622049345727,3.03322523226634,4.66528070022913,3.41583627319122,3.94056217264324
"TFPI2",4.06606341071091,3.38836742604711,2.91863216150082,4.82864507766094,5.20876021794445,3.67783828327156,3.6004586457961,3.51953307962705,3.11636969459678,4.73530647705958,5.11728452190343,4.76980014081621,8.42839209677979,8.5049499887876,5.94953468634832,5.75608767889413,5.91193763099014,5.87341106646909,7.25178181350094,6.83121829574134
