"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FXYD2",23.6273260073819,2.25659550969623,0.698265133323144,3.2317172976356,0.00123048726812622,0.00335140086812482
"HCLS1",21.3641733374079,2.0121016986986,0.622755788695424,3.23096426436057,0.00123373363558329,0.00335986747490135
"NPAP1P3",7.74699726491872,4.3985324478757,1.36156395067664,3.23050007727497,0.00123573871009898,0.0033642006732507
"CD28",8.65179357398002,4.5602319906089,1.41259660942942,3.22826202481889,0.00124544836708843,0.00338912076856585
"OTOA",10.1461521673184,3.40235175071084,1.05599890070026,3.22192736039275,0.00127331412438345,0.00346108639695844
"LINC01219",4.45136839297716,5.51144442036645,1.71136517613064,3.22049583410812,0.00127969052554406,0.00347686810717798
"MAP3K19",18.3985332611331,2.43287522485278,0.755642757673701,3.21961032531107,0.00128364956101284,0.00348684754864251
"IL22RA1",4.65083077645027,5.57341548503473,1.73117622121305,3.21943856248753,0.00128441880616157,0.00348854843843504
"KLF1",10.4111912198701,3.13723171992785,0.974714117177033,3.21861729982316,0.00128810274121992,0.00349777492331263
"C20orf173",9.86612349025667,3.31899545287119,1.03418097247305,3.2092985088813,0.00133059270368631,0.00360752933406867
"LILRB3",35.3578668309631,-2.18187721075155,0.680223463185564,-3.2075888716534,0.00133852696932034,0.00362662124302352
"SLC35D3",8.99648136000896,3.53837874190857,1.10426576170838,3.20428185370382,0.00135399854078826,0.00366568869881183
"CKAP2LP1",4.29966161002332,5.46141649352513,1.70461565425973,3.20389906069288,0.00135580001489269,0.00366934354124913
"OR8I2",4.39517281106187,5.49021467594872,1.7139509988903,3.20325066440251,0.00135885649795297,0.0036772074509533
"FAM107A",21.7147407839833,-2.55035050346697,0.797137471882529,-3.19938604497419,0.0013772061991104,0.00372478362577431
"ARHGEF15",23.4946742255176,-2.06670869480383,0.646084951661015,-3.19881880779075,0.00137991866497178,0.00373047753513049
"H2AZ2-DT",4.28728440075582,5.4576825133774,1.7064405882446,3.1982845174772,0.00138247808770296,0.0037365680893885
"KLHL30-AS1",11.4420182681074,3.30281006782788,1.03432446406999,3.19320501695527,0.00140703011566638,0.00379997876386548
"FAM83C-AS1",10.5733823034987,3.14214469609013,0.984042002034781,3.19310018230204,0.00140754104768537,0.00380093762594582
"SERTM1",18.8580969062027,-2.34440887887325,0.734253616715331,-3.19291430849318,0.00140844736030517,0.00380296384706097
"DPRXP6",4.93130235715107,5.65529802695771,1.77171056320888,3.1919988198947,0.00141291909953045,0.00381419325561907
"SPATA31C1",4.36191921435345,5.48022995972011,1.71701584941949,3.19171774772663,0.0014142946314238,0.00381748385955664
"LINC02392",8.94003970233319,3.53380681935408,1.1085209151503,3.18785759569988,0.00143331106433016,0.00386667297748373
"NANOGNBP3",19.5023646233249,2.0678898578795,0.648769816961851,3.18740145397532,0.00143557367948775,0.00387234842939157
"TYMSOS",11.9322460993214,2.71401619296079,0.851708858139709,3.18655391102625,0.00143978651973124,0.0038828531051971
